State,commodity,Year,target_year,target_next_year_production,total_production,production_lag_1,production_lag_2,production_lag_3,rolling_3_mean,rolling_5_mean,yoy_pct_change,state_share_of_commodity,production_rank_in_commodity_year,years_observed_so_far,expanding_mean_to_date
WYOMING,Milk,1990,1991,109300000.0,124600000.0,124000000.0,125000000.0,120000000.0,124533333.33333333,124920000.0,0.004838709677419355,0.000843484253381045,46.0,61,198927868.852459
CALIFORNIA,Yogurt,1990,1991,232764000.0,233748000.0,,,,233748000.0,233748000.0,,0.48991551373975883,1.0,1,233748000.0
ILLINOIS,Yogurt,1990,1991,11520000.0,10900000.0,,,,10900000.0,10900000.0,,0.022845453649928005,5.0,1,10900000.0
IOWA,Yogurt,1990,1991,7753000.0,11058000.0,,,,11058000.0,11058000.0,,0.023176607932193016,4.0,1,11058000.0
NEW YORK,Yogurt,1990,1991,185518000.0,189012000.0,,,,189012000.0,189012000.0,,0.396152741768825,2.0,1,189012000.0
NORTH CAROLINA,Yogurt,1990,1991,3176000.0,2545000.0,,,,2545000.0,2545000.0,,0.005334099040281356,7.0,1,2545000.0
TEXAS,Yogurt,1990,1991,24829000.0,18988000.0,,,,18988000.0,18988000.0,,0.039797199440810366,3.0,1,18988000.0
WISCONSIN,Yogurt,1990,1991,11821000.0,10868000.0,,,,10868000.0,10868000.0,,0.022778384428203447,6.0,1,10868000.0
CALIFORNIA,Cheese,1991,1992,789379000.0,741733000.0,698984000.0,608088000.0,540676000.0,682935000.0,616466600.0,0.06115876758266284,0.1369368567697189,2.0,22,269516181.8181818
ILLINOIS,Cheese,1991,1992,112501000.0,110171000.0,110165000.0,115090000.0,108963000.0,111808666.66666667,108433600.0,5.44637589070939e-05,0.020339489340742156,11.0,22,97916090.9090909
IOWA,Cheese,1991,1992,292808000.0,290016000.0,293151000.0,256091000.0,258943000.0,279752666.6666667,268780400.0,-0.010694147384794867,0.053542015055184,5.0,22,202451090.9090909
MINNESOTA,Cheese,1991,1992,662245000.0,621428000.0,654188000.0,610843000.0,635025000.0,628819666.6666666,620485600.0,-0.0500773477960464,0.1147264541670559,3.0,22,470048227.27272725
MISSOURI,Cheese,1991,1992,239234000.0,191087000.0,189505000.0,191757000.0,181850000.0,190783000.0,180492000.0,0.008348064694862932,0.03527799511354527,7.0,22,123246454.54545455
NEBRASKA,Cheese,1991,1992,142763000.0,130587000.0,136925000.0,112959000.0,91524000.0,126823666.66666667,113213400.0,-0.046288113930984115,0.024108639247528804,10.0,22,77254681.81818181
NEW JERSEY,Cheese,1991,1992,11107000.0,9145000.0,44404000.0,42821000.0,44455000.0,32123333.333333332,36840000.0,-0.7940500855778758,0.0016883266015656298,17.0,21,29614809.523809522
NEW YORK,Cheese,1991,1992,529612000.0,494945000.0,507229000.0,500172000.0,509372000.0,500782000.0,502542800.0,-0.02421785820605683,0.09137548494389292,4.0,22,343263000.0
NORTH DAKOTA,Cheese,1991,1992,41195000.0,40368000.0,44628000.0,40017000.0,41754000.0,41671000.0,42343000.0,-0.09545576767948373,0.0074526373156917815,15.0,22,46895272.72727273
OHIO,Cheese,1991,1992,99528000.0,92891000.0,98600000.0,92137000.0,97426000.0,94542666.66666667,95801400.0,-0.05790060851926978,0.017149299764465054,12.0,22,83871227.27272727
OREGON,Cheese,1991,1992,43889000.0,40096000.0,39964000.0,34810000.0,31324000.0,38290000.0,35438200.0,0.003302972675407867,0.00740242136865779,16.0,22,29124272.727272727
PENNSYLVANIA,Cheese,1991,1992,312670000.0,263462000.0,248597000.0,220564000.0,223161000.0,244207666.66666666,235845600.0,0.059795572754297116,0.04863968322599059,6.0,22,131736954.54545455
SOUTH DAKOTA,Cheese,1991,1992,142679000.0,151489000.0,156458000.0,148849000.0,134859000.0,152265333.33333334,145147400.0,-0.03175932199056616,0.027967513236148246,8.0,22,95613181.81818181
UTAH,Cheese,1991,1992,87455000.0,71574000.0,70204000.0,65042000.0,63563000.0,68940000.0,65680000.0,0.019514557575066947,0.013213809533128309,13.0,22,64861636.36363637
VERMONT,Cheese,1991,1992,133205000.0,131558000.0,122793000.0,108371000.0,113071000.0,120907333.33333333,116447400.0,0.07138029040743366,0.02428790279374206,9.0,21,76841857.14285715
WASHINGTON,Cheese,1991,1992,78190000.0,70168000.0,71322000.0,67630000.0,53732000.0,69706666.66666667,64146200.0,-0.016180140770028884,0.012954237395151133,14.0,22,43142136.36363637
WISCONSIN,Cheese,1991,1992,2052913000.0,1965888000.0,1910230000.0,1847455000.0,1901379000.0,1907857666.6666667,1899888800.0,0.02913680551556619,0.36293723412779144,1.0,22,1488514363.6363637
ALABAMA,Honey,1991,1992,1025000.0,552000.0,1102000.0,820000.0,1764000.0,824666.6666666666,1169600.0,-0.49909255898366606,0.002500305743908902,36.0,5,1169600.0
ARIZONA,Honey,1991,1992,3780000.0,3750000.0,3216000.0,3510000.0,3920000.0,3492000.0,3631200.0,0.166044776119403,0.016985772716772433,16.0,5,3631200.0
ARKANSAS,Honey,1991,1992,2925000.0,3713000.0,3528000.0,2074000.0,2278000.0,3105000.0,2718800.0,0.05243764172335601,0.016818179759300278,17.0,5,2718800.0
CALIFORNIA,Honey,1991,1992,32830000.0,34650000.0,20160000.0,21080000.0,24000000.0,25296666.666666668,23542000.0,0.71875,0.15694853990297727,1.0,5,23542000.0
COLORADO,Honey,1991,1992,3848000.0,3950000.0,3520000.0,3300000.0,3984000.0,3590000.0,3593200.0,0.12215909090909091,0.017891680595000296,15.0,5,3593200.0
FLORIDA,Honey,1991,1992,22880000.0,18675000.0,20900000.0,15000000.0,25200000.0,18191666.666666668,19747000.0,-0.10645933014354067,0.08458914812952671,4.0,5,19747000.0
GEORGIA,Honey,1991,1992,4675000.0,4284000.0,5550000.0,3132000.0,4715000.0,4322000.0,4448200.0,-0.2281081081081081,0.019404546751640824,13.0,5,4448200.0
HAWAII,Honey,1991,1992,1242000.0,1310000.0,1570000.0,1215000.0,1611000.0,1365000.0,1483200.0,-0.16560509554140126,0.005933696602392503,27.0,5,1483200.0
IDAHO,Honey,1991,1992,6885000.0,6440000.0,5600000.0,7560000.0,6731000.0,6533333.333333333,6706200.0,0.15,0.029170233678937188,11.0,5,6706200.0
ILLINOIS,Honey,1991,1992,848000.0,1092000.0,920000.0,1102000.0,1932000.0,1038000.0,1429200.0,0.18695652173913044,0.004946257015124132,28.0,5,1429200.0
INDIANA,Honey,1991,1992,465000.0,1050000.0,1034000.0,980000.0,1885000.0,1021333.3333333334,1279800.0,0.015473887814313346,0.004756016360696281,29.0,5,1279800.0
IOWA,Honey,1991,1992,4030000.0,4130000.0,3780000.0,6030000.0,6321000.0,4646666.666666667,4958600.0,0.09259259259259259,0.01870699768540537,14.0,5,4958600.0
KANSAS,Honey,1991,1992,1624000.0,1820000.0,2412000.0,1702000.0,2898000.0,1978000.0,2235600.0,-0.24543946932006633,0.008243761691873554,23.0,5,2235600.0
KENTUCKY,Honey,1991,1992,120000.0,175000.0,352000.0,348000.0,480000.0,291666.6666666667,341000.0,-0.5028409090909091,0.0007926693934493801,42.0,5,341000.0
LOUISIANA,Honey,1991,1992,4815000.0,2800000.0,3382000.0,2975000.0,3420000.0,3052333.3333333335,3040400.0,-0.17208752217622708,0.012682710295190082,20.0,5,3040400.0
MAINE,Honey,1991,1992,330000.0,546000.0,480000.0,408000.0,364000.0,478000.0,442400.0,0.1375,0.002473128507562066,37.0,5,442400.0
MARYLAND,Honey,1991,1992,138000.0,175000.0,133000.0,144000.0,175000.0,150666.66666666666,174400.0,0.3157894736842105,0.0007926693934493801,42.0,5,174400.0
MICHIGAN,Honey,1991,1992,6460000.0,7665000.0,8000000.0,7140000.0,6935000.0,7601666.666666667,7212800.0,-0.041875,0.03471891943308285,8.0,5,7212800.0
MINNESOTA,Honey,1991,1992,17100000.0,16380000.0,12580000.0,15180000.0,20640000.0,14713333.333333334,16412000.0,0.302066772655008,0.07419385522686198,5.0,5,16412000.0
MISSISSIPPI,Honey,1991,1992,1625000.0,1008000.0,1488000.0,792000.0,1386000.0,1096000.0,1162800.0,-0.3225806451612903,0.004565775706268429,31.0,5,1162800.0
MISSOURI,Honey,1991,1992,1825000.0,1820000.0,1890000.0,2046000.0,2400000.0,1918666.6666666667,2021200.0,-0.037037037037037035,0.008243761691873554,23.0,5,2021200.0
MONTANA,Honey,1991,1992,9570000.0,7912000.0,7938000.0,6300000.0,5040000.0,7383333.333333333,7376000.0,-0.00327538422776518,0.03583771566269426,7.0,5,7376000.0
NEBRASKA,Honey,1991,1992,7200000.0,7236000.0,6608000.0,7378000.0,10848000.0,7074000.0,8394000.0,0.0950363196125908,0.03277574703428408,10.0,5,8394000.0
NEVADA,Honey,1991,1992,975000.0,810000.0,986000.0,810000.0,270000.0,868666.6666666666,641200.0,-0.17849898580121704,0.003668926906822845,32.0,5,641200.0
NEW JERSEY,Honey,1991,1992,176000.0,341000.0,315000.0,575000.0,930000.0,410333.3333333333,602200.0,0.08253968253968254,0.0015445729323785063,41.0,5,602200.0
NEW MEXICO,Honey,1991,1992,1224000.0,1540000.0,2059000.0,1150000.0,1197000.0,1583000.0,1379200.0,-0.2520641087906751,0.006975490662354545,25.0,5,1379200.0
NEW YORK,Honey,1991,1992,4620000.0,4774000.0,4374000.0,5546000.0,5546000.0,4898000.0,4840000.0,0.09144947416552354,0.02162402105329909,12.0,5,4840000.0
NORTH CAROLINA,Honey,1991,1992,675000.0,1044000.0,1000000.0,950000.0,966000.0,998000.0,984000.0,0.044,0.004728839124349445,30.0,5,984000.0
NORTH DAKOTA,Honey,1991,1992,21840000.0,22145000.0,18040000.0,17360000.0,16500000.0,19181666.666666668,21409000.0,0.22754988913525498,0.10030664981678013,3.0,5,21409000.0
OHIO,Honey,1991,1992,1254000.0,2928000.0,2142000.0,1060000.0,2400000.0,2043333.3333333333,2256000.0,0.36694677871148457,0.013262491337255914,19.0,5,2256000.0
OKLAHOMA,Honey,1991,1992,468000.0,630000.0,450000.0,585000.0,550000.0,555000.0,583000.0,0.4,0.0028536098164177685,34.0,5,583000.0
OREGON,Honey,1991,1992,2548000.0,2576000.0,2562000.0,2457000.0,3120000.0,2531666.6666666665,2605000.0,0.00546448087431694,0.011668093471574876,21.0,5,2605000.0
PENNSYLVANIA,Honey,1991,1992,1230000.0,1800000.0,1148000.0,1599000.0,2070000.0,1515666.6666666667,1697800.0,0.5679442508710801,0.008153170904050768,24.0,5,1697800.0
SOUTH CAROLINA,Honey,1991,1992,759000.0,671000.0,492000.0,285000.0,560000.0,482666.6666666667,503600.0,0.3638211382113821,0.0030393209314544803,33.0,5,503600.0
SOUTH DAKOTA,Honey,1991,1992,20400000.0,22725000.0,19845000.0,11515000.0,18130000.0,18028333.333333332,21411000.0,0.14512471655328799,0.10293378266364094,2.0,5,21411000.0
TENNESSEE,Honey,1991,1992,301000.0,532000.0,627000.0,625000.0,1400000.0,594666.6666666666,1021800.0,-0.15151515151515152,0.0024097149560861155,38.0,5,1021800.0
TEXAS,Honey,1991,1992,10625000.0,10920000.0,9380000.0,7840000.0,9424000.0,9380000.0,9288800.0,0.16417910447761194,0.04946257015124132,6.0,5,9288800.0
UTAH,Honey,1991,1992,2632000.0,1530000.0,1739000.0,2068000.0,1476000.0,1779000.0,1698600.0,-0.12018401380103508,0.006930195268443152,26.0,5,1698600.0
VERMONT,Honey,1991,1992,378000.0,450000.0,390000.0,366000.0,357000.0,402000.0,377000.0,0.15384615384615385,0.002038292726012692,40.0,5,377000.0
VIRGINIA,Honey,1991,1992,494000.0,528000.0,544000.0,460000.0,1400000.0,510666.6666666667,826400.0,-0.029411764705882353,0.0023915967985215585,39.0,5,826400.0
WASHINGTON,Honey,1991,1992,3520000.0,3570000.0,4400000.0,3220000.0,3055000.0,3730000.0,3674000.0,-0.18863636363636363,0.016170455626367354,18.0,5,3674000.0
WEST VIRGINIA,Honey,1991,1992,1265000.0,624000.0,900000.0,1408000.0,1050000.0,977333.3333333334,968600.0,-0.30666666666666664,0.0028264325800709325,35.0,5,968600.0
WISCONSIN,Honey,1991,1992,6930000.0,7370000.0,8400000.0,7992000.0,10098000.0,7920666.666666667,8556800.0,-0.12261904761904761,0.03338270531269675,9.0,5,8556800.0
WYOMING,Honey,1991,1992,2870000.0,2132000.0,2280000.0,1927000.0,2769000.0,2113000.0,2398800.0,-0.06491228070175438,0.00965697798190902,22.0,5,2398800.0
ALABAMA,Milk,1991,1992,503000000.0,521000000.0,513000000.0,527000000.0,524000000.0,520333333.3333333,517400000.0,0.015594541910331383,0.003527492095303222,38.0,62,951419354.8387097
ALASKA,Milk,1991,1992,12200000.0,13300000.0,16800000.0,23300000.0,30700000.0,17800000.0,23780000.0,-0.20833333333333334,9.004922239449684e-05,50.0,32,19103125.0
ARIZONA,Milk,1991,1992,1787000000.0,1713000000.0,1645000000.0,1525000000.0,1500000000.0,1627666666.6666667,1563000000.0,0.04133738601823708,0.011598069019682187,21.0,62,605758064.516129
ARKANSAS,Milk,1991,1992,787000000.0,783000000.0,817000000.0,794000000.0,789000000.0,798000000.0,786200000.0,-0.0416156670746634,0.005301394070292558,34.0,62,1008354838.7096775
CALIFORNIA,Milk,1991,1992,22092000000.0,21407000000.0,20947000000.0,19420000000.0,18607000000.0,20591333333.333332,19661800000.0,0.021960185229388456,0.14493862434578902,2.0,62,9125258064.516129
COLORADO,Milk,1991,1992,1416000000.0,1335000000.0,1323000000.0,1277000000.0,1227000000.0,1311666666.6666667,1270800000.0,0.009070294784580499,0.009038775330575436,27.0,62,959500000.0
CONNECTICUT,Milk,1991,1992,541000000.0,523000000.0,515000000.0,524000000.0,541000000.0,520666666.6666667,534000000.0,0.015533980582524271,0.0035410333317535225,37.0,62,657016129.032258
DELAWARE,Milk,1991,1992,138200000.0,130000000.0,123000000.0,127600000.0,135000000.0,126866666.66666667,130920000.0,0.056910569105691054,0.000880180369269518,47.0,62,152035483.87096775
FLORIDA,Milk,1991,1992,2579000000.0,2508000000.0,2526000000.0,2447000000.0,2350000000.0,2493666666.6666665,2408000000.0,-0.007125890736342043,0.01698071050867655,14.0,62,1222145161.2903225
GEORGIA,Milk,1991,1992,1518000000.0,1447000000.0,1440000000.0,1303000000.0,1235000000.0,1396666666.6666667,1317000000.0,0.004861111111111111,0.00979708457179225,25.0,62,1163516129.032258
HAWAII,Milk,1991,1992,145000000.0,141000000.0,151000000.0,154000000.0,160000000.0,148666666.66666666,152400000.0,-0.06622516556291391,0.0009546571697461695,46.0,32,142943750.0
IDAHO,Milk,1991,1992,3138000000.0,2919000000.0,2949000000.0,2669000000.0,2628000000.0,2845666666.6666665,2708000000.0,-0.01017293997965412,0.019763434599213255,11.0,62,1584387096.7741935
ILLINOIS,Milk,1991,1992,2525000000.0,2554000000.0,2559000000.0,2650000000.0,2763000000.0,2587666666.6666665,2660200000.0,-0.0019538882375928096,0.017292158947033454,13.0,62,4009145161.290323
INDIANA,Milk,1991,1992,2289000000.0,2285000000.0,2276000000.0,2229000000.0,2234000000.0,2263333333.3333335,2262200000.0,0.003954305799648506,0.015470862644468066,16.0,62,2940612903.225806
IOWA,Milk,1991,1992,4006000000.0,4151000000.0,4233000000.0,4202000000.0,4040000000.0,4195333333.3333335,4107200000.0,-0.01937160406331207,0.028104836252598225,10.0,62,5416709677.419354
KANSAS,Milk,1991,1992,1220000000.0,1230000000.0,1245000000.0,1256000000.0,1269000000.0,1243666666.6666667,1252200000.0,-0.012048192771084338,0.00832786041693467,30.0,62,2121774193.548387
KENTUCKY,Milk,1991,1992,2150000000.0,2190000000.0,2255000000.0,2265000000.0,2327000000.0,2236666666.6666665,2275000000.0,-0.028824833702882482,0.014827653913078803,17.0,62,2286951612.903226
LOUISIANA,Milk,1991,1992,960000000.0,934000000.0,940000000.0,950000000.0,930000000.0,941333333.3333334,927000000.0,-0.006382978723404255,0.006323757422290229,33.0,62,845000000.0
MAINE,Milk,1991,1992,642000000.0,621000000.0,614000000.0,609000000.0,644000000.0,614666666.6666666,631600000.0,0.011400651465798045,0.004204553917818236,36.0,62,649838709.6774193
MARYLAND,Milk,1991,1992,1444000000.0,1419000000.0,1373000000.0,1377000000.0,1443000000.0,1389666666.6666667,1424000000.0,0.033503277494537506,0.009607507261488046,26.0,62,1316483870.967742
MASSACHUSETTS,Milk,1991,1992,479000000.0,465000000.0,461000000.0,448000000.0,461000000.0,458000000.0,468200000.0,0.008676789587852495,0.0031483374746948145,39.0,62,703177419.3548387
MICHIGAN,Milk,1991,1992,5397000000.0,5256000000.0,5234000000.0,5152000000.0,5228000000.0,5214000000.0,5223600000.0,0.004203286205578907,0.03558636939138913,7.0,62,5024806451.612904
MINNESOTA,Milk,1991,1992,9858000000.0,9775000000.0,10030000000.0,10109000000.0,10413000000.0,9971333333.333334,10149400000.0,-0.025423728813559324,0.0661827931508426,5.0,62,9240709677.419355
MISSISSIPPI,Milk,1991,1992,756000000.0,738000000.0,749000000.0,767000000.0,794000000.0,751333333.3333334,766800000.0,-0.014686248331108143,0.004996716250160802,35.0,62,1149112903.2258065
MISSOURI,Milk,1991,1992,2971000000.0,2865000000.0,3040000000.0,2975000000.0,3000000000.0,2960000000.0,2964000000.0,-0.05756578947368421,0.019397821215055146,12.0,62,3382838709.677419
MONTANA,Milk,1991,1992,327000000.0,330000000.0,325000000.0,327000000.0,352000000.0,327333333.3333333,334600000.0,0.015384615384615385,0.002234304014299546,43.0,62,484854838.7096774
NEBRASKA,Milk,1991,1992,1230000000.0,1280000000.0,1345000000.0,1360000000.0,1364000000.0,1328333333.3333333,1337800000.0,-0.048327137546468404,0.008666391328192177,28.0,62,2003451612.903226
NEVADA,Milk,1991,1992,353000000.0,350000000.0,328000000.0,295000000.0,278000000.0,324333333.3333333,302800000.0,0.06707317073170732,0.0023697163788025484,42.0,62,146693548.38709676
NEW HAMPSHIRE,Milk,1991,1992,332000000.0,318000000.0,302000000.0,292000000.0,304000000.0,304000000.0,307800000.0,0.052980132450331126,0.002153056595597744,44.0,62,359064516.12903225
NEW JERSEY,Milk,1991,1992,357000000.0,354000000.0,352000000.0,364000000.0,396000000.0,356666666.6666667,380400000.0,0.005681818181818182,0.002396798851703149,41.0,62,829693548.3870968
NEW MEXICO,Milk,1991,1992,2174000000.0,1917000000.0,1524000000.0,1243000000.0,1099000000.0,1561333333.3333333,1352400000.0,0.2578740157480315,0.012979275137612815,20.0,62,431854838.7096774
NEW YORK,Milk,1991,1992,11557000000.0,11179000000.0,11067000000.0,11071000000.0,11444000000.0,11105666666.666666,11240000000.0,0.010120177103099304,0.0756887411389534,3.0,62,9519145161.290323
NORTH CAROLINA,Milk,1991,1992,1535000000.0,1527000000.0,1522000000.0,1531000000.0,1555000000.0,1526666666.6666667,1538000000.0,0.0032851511169513796,0.010338734029804262,24.0,62,1498225806.451613
NORTH DAKOTA,Milk,1991,1992,989000000.0,1035000000.0,1073000000.0,1030000000.0,1062000000.0,1046000000.0,1057400000.0,-0.035414725069897485,0.0070075898630303935,32.0,62,1532500000.0
OHIO,Milk,1991,1992,4695000000.0,4695000000.0,4667000000.0,4535000000.0,4785000000.0,4632333333.333333,4704400000.0,0.005999571459181487,0.0317880525670799,8.0,62,4808629032.258064
OKLAHOMA,Milk,1991,1992,1231000000.0,1223000000.0,1245000000.0,1232000000.0,1180000000.0,1233333333.3333333,1210000000.0,-0.017670682730923693,0.00828046608935862,31.0,62,1675645161.2903225
OREGON,Milk,1991,1992,1712000000.0,1659000000.0,1611000000.0,1509000000.0,1503000000.0,1593000000.0,1550600000.0,0.0297951582867784,0.01123245563552408,23.0,62,1225193548.387097
PENNSYLVANIA,Milk,1991,1992,10368000000.0,10058000000.0,10014000000.0,9998000000.0,10204000000.0,10023333333.333334,10091400000.0,0.00439384861194328,0.06809887810856009,4.0,62,6733725806.451612
RHODE ISLAND,Milk,1991,1992,33300000.0,34400000.0,34200000.0,34000000.0,39000000.0,34200000.0,36320000.0,0.005847953216374269,0.00023290926694516476,49.0,62,98783870.96774194
SOUTH CAROLINA,Milk,1991,1992,416000000.0,405000000.0,447000000.0,462000000.0,477000000.0,438000000.0,455600000.0,-0.09395973154362416,0.002742100381185806,40.0,62,540112903.2258065
SOUTH DAKOTA,Milk,1991,1992,1660000000.0,1674000000.0,1716000000.0,1724000000.0,1747000000.0,1704666666.6666667,1715800000.0,-0.024475524475524476,0.011334014908901333,22.0,62,1622709677.419355
TENNESSEE,Milk,1991,1992,1968000000.0,1993000000.0,2022000000.0,2040000000.0,2137000000.0,2018333333.3333333,2079800000.0,-0.014342235410484669,0.013493842122724226,19.0,62,2112838709.6774194
TEXAS,Milk,1991,1992,5590000000.0,5418000000.0,5539000000.0,5170000000.0,4874000000.0,5375666666.666667,5055600000.0,-0.021845098393211772,0.03668320954386345,6.0,62,3629870967.7419353
UTAH,Milk,1991,1992,1345000000.0,1262000000.0,1267000000.0,1170000000.0,1167000000.0,1233000000.0,1197400000.0,-0.003946329913180742,0.008544520200139474,29.0,62,792532258.0645162
VERMONT,Milk,1991,1992,2510000000.0,2408000000.0,2368000000.0,2337000000.0,2389000000.0,2371000000.0,2382400000.0,0.016891891891891893,0.016303648686161534,15.0,62,1828225806.451613
VIRGINIA,Milk,1991,1992,2049000000.0,2046000000.0,2004000000.0,1991000000.0,2013000000.0,2013666666.6666667,2014600000.0,0.020958083832335328,0.013852684888657183,18.0,62,1794483870.967742
WASHINGTON,Milk,1991,1992,4836000000.0,4459000000.0,4392000000.0,4097000000.0,3966000000.0,4316000000.0,4135400000.0,0.015255009107468125,0.030190186665944467,9.0,62,2304451612.903226
WEST VIRGINIA,Milk,1991,1992,278000000.0,270000000.0,270000000.0,279000000.0,301000000.0,273000000.0,293800000.0,0.0,0.0018280669207905373,45.0,62,591000000.0
